lean	ocaml	recursive	Code.let	Code.fun	Code.jp	Code.jmp	Code.cases	Code.return	Code.unreach	LetValue.lit	LetValue.erased	LetValue.proj	LetValue.const	LetValue.fvar	LitValue.nat	LitValue.str	LitValue.uint8	LitValue.uint16	LitValue.uint32	LitValue.uint64	LitValue.usize	Arg.erased	Arg.fvar	Arg.type	Alt.alt	Alt.default	DeclValue.code	DeclValue.extern	declHash
List.any._at_.Effect4.Program.queryTag.spec_0	list_any_at_program_query_tag_spec_0	true	4	0	0	0	2	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	4	0	1	0	11071611085291567909
List.mapTR.loop._at_.Effect4.Machine.Val.asList?.spec_0	list_map_tr_loop_at_val__as_list_opt_spec_0	true	5	0	0	0	1	2	0	1	0	0	4	0	0	0	1	0	0	0	0	1	7	0	2	0	1	0	9370517203020323234
Effect4.Machine.instDecidableEqErr	inst_decidable_eq_err	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	8391292303510567098
Effect4.Machine.instDecidableEqDefect	inst_decidable_eq_defect	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	13511566898626364898
instDecidableEqPUnit	inst_decidable_eq_punit	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3762732199786747172
List.any._at_.Effect4.Machine.WakeList.pending.spec_0._redArg	list_any_at_wake_list_pending_spec_0	true	4	0	1	2	4	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	0	7	0	1	0	12011497873673355661
List.any._at_.Effect4.Scope.tableInsert._at_._private.Effect4.Machine.Scope.0.Effect4.Scope.addState._at_.Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0.spec_1.spec_2.spec_3._redArg	list_any_at_scope_table_insert_at__private_effect4_machine_scope_0_effect4_scope_add_state_at_scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0_spec_1_spec_2_spec_3	true	3	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	5	0	1	0	17056475779697346580
List.mapTR.loop._at_.Effect4.Scope.tableInsert._at_._private.Effect4.Machine.Scope.0.Effect4.Scope.addState._at_.Effect4.Scope.addUnsafe._at_.Effect4.Scope.addExit._at_.Effect4.Machine.ScopeStore.addFinalizer.spec_0.spec_0.spec_1.spec_2.spec_4._redArg	list_map_tr_loop_at_scope_table_insert_at__private_effect4_machine_scope_0_effect4_scope_add_state_at_scope_add_unsafe_at_scope_add_exit_at_scope_store_add_finalizer_spec_0_spec_0_spec_1_spec_2_spec_4	true	5	0	1	2	3	2	0	0	0	0	5	0	0	0	0	0	0	0	0	3	13	0	5	0	1	0	18187560047596751945
List.filterTR.loop._at_.Effect4.Scope.tableRemove._at_._private.Effect4.Machine.Scope.0.Effect4.Scope.removeState._at_.Effect4.Scope.removeUnsafe._at_.Effect4.Machine.ScopeStore.removeFinalizer.spec_0.spec_0.spec_1.spec_2._redArg	list_filter_tr_loop_at_scope_table_remove_at__private_effect4_machine_scope_0_effect4_scope_remove_state_at_scope_remove_unsafe_at_scope_store_remove_finalizer_spec_0_spec_0_spec_1_spec_2	true	5	0	0	0	3	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	5	0	1	0	14651439081562184825
Effect4.Scope.closeState._redArg	scope_close_state	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	14	4	0	3	0	1	0	16473096227366124619
Effect4.Scope.finalizers._redArg	scope_finalizers	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	10535491996878046716
List.mapTR.loop._at_.Effect4.Scope.closeOrder.spec_0._redArg	list_map_tr_loop_at_scope_close_order_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	6944759494043640446
Effect4.Machine.Value.annotations._redArg	value_annotations	false	9	0	0	0	0	1	0	1	0	0	8	0	1	0	0	0	0	0	0	0	9	0	0	0	1	0	9542743580282034123
Effect4.Store.Image.option._redArg	store_image_option	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	5	4	0	0	0	1	0	11814931051240193455
Effect4.Machine.instDecidableEqWaiter.decEq._redArg	inst_decidable_eq_waiter_dec_eq	false	4	0	0	0	5	4	0	0	0	0	3	1	0	0	0	0	0	0	0	0	8	0	8	0	1	0	15156846769008962392
_private.Init.Data.Array.Basic.0.Array.foldrMUnsafe.fold._at_._private.Init.Data.List.Impl.0.List.eraseTR.go._at_.Effect4.Machine.WakeList.wakeBy._at_.Effect4.Machine.TimerStore.fireNext.spec_0.spec_0.spec_1	array_foldr_munsafe_fold_at__private_init_data_list_impl_0_list_erase_tr_go_at_wake_list_wake_by_at_timer_store_fire_next_spec_0_spec_0_spec_1	true	6	0	0	0	1	2	0	1	0	0	5	0	0	0	0	0	0	0	1	3	12	0	2	0	1	0	16663355556998264128
List.replicateTR._redArg	list_replicate_tr	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	8713705853396372250
Effect4.Program.Ty.factors	program_ty_factors	false	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	1	1	1	0	3888785641913320115
_private.Init.Data.List.Impl.0.List.flatMapTR.go._at_.Effect4.Program.Ty.productMembers.spec_1	list_flat_map_tr_go_at_program_ty_product_members_spec_1	true	6	0	0	0	1	2	0	0	0	0	6	0	0	0	0	0	0	0	0	2	10	0	2	0	1	0	1974802707838251998
Effect4.Program.Ty.sub	program_ty_sub	true	29	0	3	17	20	39	0	0	0	0	29	0	0	0	0	0	0	0	0	0	83	0	60	12	1	0	14278834426080110723
Effect4.Row.normalize._at_.Effect4.Program.Ty.normalizeRow.spec_0._redArg	row_normalize_at_program_ty_normalize_row_spec_0	true	3	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	3	0	2	0	1	0	7186301741748875690
Effect4.Row.antichain._redArg	row_antichain	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	1	0	11625246774281937002
Effect4.Machine.Env.ofEntry	env_of_entry	false	6	0	0	0	3	3	0	0	0	0	5	1	0	0	0	0	0	0	0	5	4	0	4	1	1	0	17726710377291006329
List.decidableBAll._redArg	list_decidable_ball	true	3	0	0	0	2	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	4	0	1	0	1711085570325243429
Effect4.Machine.Env.preventYieldKey	env_prevent_yield_key	false	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	13171744531954890830
Effect4.Machine.Env.maxOpsKey	env_max_ops_key	false	2	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	14103280107417374031
Effect4.Machine.Env.serviceKeyImage	env_service_key_image	false	7	0	0	0	0	1	0	1	0	0	6	0	1	0	0	0	0	0	0	0	8	0	0	0	1	0	4456169859714722667
Effect4.Machine.HandleKind.ctorIdx	handle_kind_ctor_idx	false	6	0	0	0	1	6	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	1	0	3691366030123538746
Effect4.FrameFiber.pendingCause._redArg	frame_fiber_pending_cause	false	1	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	7854426940220053168
Effect4.Program.interpAt._lam_0	program_interp_at__lam_0	false	10	0	0	0	4	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	35	0	6	1	1	0	6187502297818584680
Effect4.Program.interpAt._lam_1	program_interp_at__lam_1	false	10	0	0	0	4	4	0	0	0	0	10	0	0	0	0	0	0	0	0	0	33	0	6	1	1	0	11934559447315246219
Effect4.Program.interpAt._lam_2	program_interp_at__lam_2	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	11	0	2	1	1	0	9479535414217059
Effect4.Program.interpAt._lam_3	program_interp_at__lam_3	false	20	0	1	2	6	3	0	0	0	0	19	1	0	0	0	0	0	0	0	16	26	0	8	1	1	0	6766446350141349145
Effect4.Program.interpAt._lam_4	program_interp_at__lam_4	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	9	11	0	2	1	1	0	16630765733343611787
Effect4.Program.interpAt._lam_5	program_interp_at__lam_5	false	5	0	0	0	2	2	0	0	0	0	5	0	0	0	0	0	0	0	0	9	12	0	2	1	1	0	17035031518009505096
Effect4.Program.interpAt._lam_6	program_interp_at__lam_6	false	17	0	0	0	3	2	0	1	0	0	15	1	1	0	0	0	0	0	0	2	19	0	3	1	1	0	8604154670757659955
Effect4.Machine.evaluatePrim.stepFrame._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_0._redArg	evaluate_prim_step_frame_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_0	false	3	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	8	0	3	0	1	0	11488796785524685977
Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1._redArg	evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1	false	195	0	3	6	83	29	0	0	0	0	180	15	0	0	0	0	0	0	0	787	573	0	114	0	1	0	15087372920860950401
Effect4.Machine.evaluatePrim.finalizerOr._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_2._redArg	evaluate_prim_finalizer_or_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_2	false	20	0	2	4	9	4	0	0	0	0	19	1	0	0	0	0	0	0	0	48	64	0	12	2	1	0	2951017652712199680
Effect4.Machine.registerRace._redArg	register_race	false	15	0	0	0	2	2	0	0	0	0	15	0	0	0	0	0	0	0	0	66	31	0	3	0	1	0	12814743079736324571
Effect4.Machine.countdownPark._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_3._redArg	countdown_park_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_3	false	27	0	0	0	10	2	0	1	0	0	25	1	1	0	0	0	0	0	0	81	94	0	11	0	1	0	9951976484278438647
Effect4.FrameFiber.getCont._redArg	frame_fiber_get_cont	false	11	0	1	2	3	2	0	0	0	0	11	0	0	0	0	0	0	0	0	38	25	0	5	0	1	0	4618933670670144764
List.mapTR.loop._at_.Effect4.Program.exitScoped.spec_1	list_map_tr_loop_at_program_exit_scoped_spec_1	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	11	8	0	2	0	1	0	11624316689068403097
Effect4.Machine.finalizerCode._redArg	finalizer_code	false	4	0	1	2	3	1	0	0	0	0	2	2	0	0	0	0	0	0	0	14	8	0	4	0	1	0	15764448396312432208
Effect4.Machine.RunFiber.publish._at_.Effect4.Machine.exitFiber.exitStore._at_.Effect4.Machine.exitFiber._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_10.spec_15.spec_18._redArg	run_fiber_publish_at_exit_fiber_exit_store_at_exit_fiber_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_10_spec_15_spec_18	false	7	0	0	0	2	1	0	0	0	0	7	0	0	0	0	0	0	0	0	20	22	0	2	0	1	0	938657029907132365
List.mapTR.loop._at_.Effect4.Machine.exitFiber.exitStore._at_.Effect4.Machine.exitFiber._at_.Effect4.Machine.driveStep._at_.Effect4.Machine.driveState._at_.Effect4.Machine.stepDecisionState._at_.Effect4.Program.replayCheckedFrom.spec_1.spec_3.spec_6.spec_10.spec_15.spec_19._redArg	list_map_tr_loop_at_exit_fiber_exit_store_at_exit_fiber_at_drive_step_at_drive_state_at_step_decision_state_at_program_replay_checked_from_spec_1_spec_3_spec_6_spec_10_spec_15_spec_19	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	9	10	0	2	0	1	0	10186810198002441875
Effect4.ReasonAnnotations.lookup._redArg	reason_annotations_lookup	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	2	3	0	3	0	1	0	8477350987100895848
Effect4.ReasonAnnotations.keys._redArg	reason_annotations_keys	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	5335203674161198633
Effect4.instDecidableEqReasonAnnotations.decEq._redArg._lam_0	inst_decidable_eq_reason_annotations_dec_eq__red_arg__lam_0	false	2	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1139971197490777625
Effect4.Reason.tag._redArg	reason_tag	false	3	0	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	14832341672318620149
Effect4.instDecidableEqReasonTag	inst_decidable_eq_reason_tag	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	2715974501176864896
Effect4.Machine.instDecidableEqErr.decEq	inst_decidable_eq_err_dec_eq	false	9	0	0	0	9	15	0	0	0	0	9	0	0	0	0	0	0	0	0	0	8	0	19	4	1	0	17898446099841267611
Effect4.Machine.instDecidableEqDefect.decEq	inst_decidable_eq_defect_dec_eq	false	20	0	0	0	9	22	0	0	0	0	20	0	0	0	0	0	0	0	0	0	4	0	24	6	1	0	14394598196627816407
Effect4.ScopeState.entries._redArg	scope_state_entries	false	5	0	0	0	1	4	0	0	0	0	5	0	0	0	0	0	0	0	0	6	4	0	3	1	1	0	14214040616183070383
Effect4.Machine.Value.annotations._redArg._lam_0	value_annotations__red_arg__lam_0	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18241801881844248474
Effect4.Machine.Value.annotations._redArg._lam_1	value_annotations__red_arg__lam_1	false	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10388562444617680250
Effect4.Store.Image.string	store_image_string	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	2	0	0	0	1	0	7633446746595136565
Effect4.Store.Image.pair._redArg	store_image_pair	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	7	6	0	0	0	1	0	387744060397565697
Effect4.Store.Image.subtype._at_.Effect4.Machine.Value.annotations.spec_1._redArg	store_image_subtype_at_value_annotations_spec_1	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	3	4	0	0	0	1	0	6624017823046534723
Effect4.Store.Image.toOption._redArg	store_image_to_option	false	3	0	0	0	2	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	3	0	1	0	5601203391203989687
Effect4.Store.Image.ofOption._redArg	store_image_of_option	false	6	0	0	0	3	4	0	0	0	0	5	1	0	0	0	0	0	0	0	5	3	0	5	1	1	0	8235355711092466144
List.replicateTR.loop._redArg	list_replicate_tr_loop	true	6	0	0	0	1	2	0	2	0	0	4	0	2	0	0	0	0	0	0	1	9	0	2	0	1	0	2740294555953109827
List.mapTR.loop._at_.Effect4.Program.Ty.productMembers.spec_0	list_map_tr_loop_at_program_ty_product_members_spec_0	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	8	0	2	0	1	0	12721932408753744891
Effect4.Program.instDecidableEqTy.decEq	program_inst_decidable_eq_ty_dec_eq	true	22	0	0	0	21	21	0	0	0	0	22	0	0	0	0	0	0	0	0	0	42	0	40	1	1	0	9282729494827671564
_private.Effect4.Data.Row.0.Effect4.Row.insertElems._at_.Effect4.Row.insert._at_.Effect4.Row.normalize._at_.Effect4.Program.Ty.normalizeRow.spec_0.spec_1.spec_2	row_insert_elems_at_row_insert_at_row_normalize_at_program_ty_normalize_row_spec_0_spec_1_spec_2	true	6	0	0	0	3	4	0	0	0	0	6	0	0	0	0	0	0	0	0	3	12	0	6	0	1	0	5248741513504077451
List.filterTR.loop._at_.Effect4.Row.antichain.spec_1._redArg	list_filter_tr_loop_at_row_antichain_spec_1	true	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	14	0	4	0	1	0	10620026167974801765
Effect4.Machine.Env.serviceKeyImage._lam_0	env_service_key_image__lam_0	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	16974307575086848954
Effect4.Machine.Env.serviceKeyImage._lam_1	env_service_key_image__lam_1	false	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	5020565757466910030
Effect4.Store.Image.ctor2._redArg	store_image_ctor2	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	5	8	0	0	0	1	0	1386493635216837723
Effect4.FrameFiber.step._at_.Effect4.Machine.evaluatePrim.stepFrame._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_0.spec_1._redArg	frame_fiber_step_at_evaluate_prim_step_frame_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_0_spec_1	false	98	0	1	2	9	18	0	0	0	0	95	3	0	0	0	0	0	0	0	332	176	0	26	1	1	0	1686948811570594729
Effect4.Machine.evaluatePrim.finishFrame._redArg	evaluate_prim_finish_frame	false	10	0	0	0	3	2	0	0	0	0	10	0	0	0	0	0	0	0	0	59	49	0	4	0	1	0	16882825882558513690
Effect4.Machine.start._redArg	start	false	16	0	0	0	2	2	0	1	0	0	15	0	1	0	0	0	0	0	0	48	40	0	3	0	1	0	8038443494521024273
Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1._redArg._lam_0	evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1__red_arg__lam_0	false	3	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	24	22	0	2	0	1	0	1024556197188711910
Effect4.Machine.linkScope._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_4._redArg	link_scope_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_4	false	38	0	1	2	12	7	0	0	0	0	36	2	0	0	0	0	0	0	0	74	75	0	19	0	1	0	10697344027149227593
Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1._redArg._lam_1	evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1__red_arg__lam_1	false	3	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	21	1	0	5	0	1	0	10512163421580019926
Effect4.Machine.evaluatePrim.interruptAs._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_5._redArg	evaluate_prim_interrupt_as_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_5	false	22	0	1	2	5	2	0	0	0	0	21	1	0	0	0	0	0	0	0	70	42	0	7	0	1	0	1363543757177402542
List.mapTR.loop._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_6._redArg	list_map_tr_loop_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_6	true	6	0	1	2	5	2	0	0	0	0	5	1	0	0	0	0	0	0	0	10	15	0	7	0	1	0	11851948178554742781
List.filterTR.loop._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_7	list_filter_tr_loop_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_7	true	5	0	0	0	2	3	0	0	0	0	5	0	0	0	0	0	0	0	0	1	11	0	4	0	1	0	6547920351058617706
Effect4.Machine.beginRace._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_8._redArg	begin_race_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_8	false	22	0	0	0	5	1	0	1	0	0	20	1	1	0	0	0	0	0	0	75	74	0	5	0	1	0	7871301201533172012
Effect4.FrameFiber.uninterruptible._redArg	frame_fiber_uninterruptible	false	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	15	8	0	3	0	1	0	16133353557171513674
Effect4.FrameFiber.interruptibleRegion._redArg	frame_fiber_interruptible_region	false	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	3	3	0	3	0	1	0	3892617544334369281
Effect4.Machine.forkFinalizers._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_9._redArg	fork_finalizers_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_9	true	10	0	0	0	4	2	0	0	0	0	10	0	0	0	0	0	0	0	0	7	19	0	5	0	1	0	14337302026283312131
List.mapTR.loop._at_.Effect4.Machine.evaluatePrim.withFiber._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_1.spec_10._redArg	list_map_tr_loop_at_evaluate_prim_with_fiber_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_1_spec_10	true	4	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	0	0	9	6	0	2	0	1	0	7133940463516095073
List.mapTR.loop._at_.Effect4.Machine.evaluatePrim.finalizerOr._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_2.spec_14._redArg	list_map_tr_loop_at_evaluate_prim_finalizer_or_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_2_spec_14	true	4	0	0	0	2	2	0	0	0	0	4	0	0	0	0	0	0	0	0	11	8	0	3	0	1	0	7926415585999369246
Effect4.Machine.countdownPark.resumePrim._at_.Effect4.Machine.countdownPark._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_3.spec_16._redArg	countdown_park_resume_prim_at_countdown_park_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_3_spec_16	false	6	0	0	0	4	3	0	0	0	0	4	2	0	0	0	0	0	0	0	28	7	0	6	0	1	0	4952161052989357914
Effect4.Machine.countdownPark._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_3._redArg._lam_0	countdown_park_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_3__red_arg__lam_0	false	5	0	0	0	1	1	0	0	0	0	5	0	0	0	0	0	0	0	0	12	22	0	1	0	1	0	14984465551255939895
Effect4.FrameFiber.popFrom._redArg	frame_fiber_pop_from	true	20	0	1	2	8	4	0	0	0	0	20	0	0	0	0	0	0	0	0	31	55	0	12	0	1	0	13574914668114448570
List.find?._at_.Effect4.ReasonAnnotations.lookup.spec_0._redArg	list_find_opt_at_reason_annotations_lookup_spec_0	true	4	0	0	0	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	2	5	0	5	0	1	0	5593482754261740433
List.mapTR.loop._at_.Effect4.ReasonAnnotations.keys.spec_0._redArg	list_map_tr_loop_at_reason_annotations_keys_spec_0	true	3	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	5	0	3	0	1	0	17855782974977117407
instDecidableEqProd._redArg	inst_decidable_eq_prod	false	2	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	4	0	1	0	263499270122420040
Effect4.ReasonTag.ctorIdx	reason_tag_ctor_idx	false	3	0	0	0	1	3	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	1	0	8708194561138236498
Effect4.Store.Image.string._lam_0	store_image_string__lam_0	false	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2632047083047633264
Effect4.Store.Image.ofString	store_image_of_string	false	2	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	1	1	1	0	2467771162744783041
Effect4.Store.Image.toPair._redArg	store_image_to_pair	false	3	0	0	0	3	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	3	0	1	0	14932640177846253807
Effect4.Store.Image.ofPair._redArg	store_image_of_pair	false	7	0	0	0	5	4	0	0	0	0	5	2	0	0	0	0	0	0	0	6	5	0	5	3	1	0	748016020852638787
Effect4.Store.Image.subtype._at_.Effect4.Machine.Value.annotations.spec_1._redArg._lam_0	store_image_subtype_at_value_annotations_spec_1__red_arg__lam_0	false	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1348069340552050381
Effect4.Store.Image.subtype._at_.Effect4.Machine.Value.annotations.spec_1._redArg._lam_1	store_image_subtype_at_value_annotations_spec_1__red_arg__lam_1	false	8	0	0	0	3	3	0	0	0	0	7	1	0	0	0	0	0	0	0	4	6	0	5	0	1	0	13487094074165553186
Effect4.Program.Ty.ctorIdx	program_ty_ctor_idx	false	20	0	0	0	1	20	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	20	0	1	0	1357445657811146332
Effect4.Program.Ty.instDecidableLT	program_ty_inst_decidable_lt	false	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	11206067005682712402
List.all._at_.Effect4.Row.antichain.spec_0._redArg	list_all_at_row_antichain_spec_0	true	5	0	0	0	3	4	0	0	0	0	3	2	0	0	0	0	0	0	0	0	10	0	6	0	1	0	10814374054164044233
Effect4.Store.Image.ctor2._redArg._lam_0	store_image_ctor2__red_arg__lam_0	false	6	0	0	0	3	1	0	0	0	0	4	2	0	0	0	0	0	0	0	3	8	0	3	0	1	0	16004785645417075910
Effect4.Store.Image.ofCtor2._redArg	store_image_of_ctor2	false	12	0	0	0	9	8	0	0	0	0	10	2	0	0	0	0	0	0	0	10	7	0	10	6	1	0	11766352941096111638
Effect4.FrameFiber.resumeValue._at_.Effect4.FrameFiber.step._at_.Effect4.Machine.evaluatePrim.stepFrame._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_0.spec_1.spec_3._redArg	frame_fiber_resume_value_at_frame_fiber_step_at_evaluate_prim_step_frame_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_0_spec_1_spec_3	false	31	0	3	6	10	4	0	0	0	0	31	0	0	0	0	0	0	0	0	84	59	0	16	0	1	0	16493931195860254891
Effect4.FrameFiber.resumeCause._at_.Effect4.FrameFiber.step._at_.Effect4.Machine.evaluatePrim.stepFrame._at_.Effect4.Machine.evaluatePrim._at_.Effect4.Program.exitScoped.spec_0.spec_0.spec_1.spec_4._redArg	frame_fiber_resume_cause_at_frame_fiber_step_at_evaluate_prim_step_frame_at_evaluate_prim_at_program_exit_scoped_spec_0_spec_0_spec_1_spec_4	false	31	0	3	6	10	4	0	0	0	0	31	0	0	0	0	0	0	0	0	84	59	0	16	0	1	0	8436721199386383562
